Id,Label,type,color,Degree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
张沅长,张沅长,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
张籍,张籍,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
张绍先,张绍先,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
张继勋,张继勋,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
张耀武,张耀武,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
张道清,张道清,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
张雪非,张雪非,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
张高峰,张高峰,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
彭克昔,彭克昔,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
彭翰,彭翰,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
徐中玉,徐中玉,author,"#B4B4B4",1981,13977,0.888521,2,0.668309,0.751843,49146.805511
徐偶若,徐偶若,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
徐傅霖,徐傅霖,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
徐季明,徐季明,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
徐敬,徐敬,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
徐朴敬,徐朴敬,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
徐毓枬,徐毓枬,author,"#B4B4B4",974,6355,0.607579,2,0.570662,0.623824,10393.671222
徐行,徐行,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
德明,德明,author,"#B4B4B4",860,3944,0.283546,2,0.561376,0.609331,3282.068867
志伊,志伊,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
怀霜,怀霜,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
怒涛,怒涛,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
思蓝,思蓝,author,"#B4B4B4",984,1778,0.604874,2,0.571491,0.625095,29269.017232
怡波,怡波,author,"#B4B4B4",409,4440,0.110141,2,0.527424,0.551996,0
悲厂,悲厂,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
悲声,悲声,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
戒庵,戒庵,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
戚可诹,戚可诹,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
戚殿萱,戚殿萱,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
扬可扬,扬可扬,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
援静,援静,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
放翁句,放翁句,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
敢为,敢为,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
文丑,文丑,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
文元,文元,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
文弼成,文弼成,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
文秀村,文秀村,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
文继武,文继武,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
新生,新生,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
方东旭,方东旭,author,"#B4B4B4",730,11298,0.188759,2,0.551149,0.592804,2086.718682
方兰汝,方兰汝,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
方向之,方向之,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
方建民,方建民,author,"#B4B4B4",320,10962,0.04853,3,0.507484,0.532037,0
方林僊,方林僊,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
方瑛,方瑛,author,"#B4B4B4",860,2018,0.283546,2,0.561376,0.609331,3282.068867
方秋苇,方秋苇,author,"#B4B4B4",1152,4144,0.670348,2,0.585791,0.646453,15567.127775
方稜,方稜,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
方苞,方苞,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
方锦,方锦,author,"#B4B4B4",320,6110,0.04853,3,0.507484,0.532037,0
施克,施克,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
施安娜,施安娜,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
施若霖,施若霖,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
无垢,无垢,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
时昭瀞,时昭瀞,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
时风,时风,author,"#B4B4B4",634,1241,0.238041,2,0.543833,0.5806,1337.033722
明伦,明伦,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
易文,易文,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
易明,易明,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
星五,星五,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
曦诒,曦诒,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
曹文羣,曹文羣,author,"#B4B4B4",86,306,0.006091,3,0.429554,0.452623,0
曹燮明,曹燮明,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
曹立名,曹立名,author,"#B4B4B4",532,2102,0.207383,2,0.536269,0.567633,0
曼容,曼容,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
曾乾,曾乾,author,"#B4B4B4",758,2662,0.577693,3,0.544812,0.59166,0
曾景初,曾景初,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
曾炳钧,曾炳钧,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
曾进,曾进,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
望月,望月,author,"#B4B4B4",730,8292,0.188759,2,0.551149,0.592804,2086.718682
未名,未名,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
朱凤鸣,朱凤鸣,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
朱启平,朱启平,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
朱咏沂,朱咏沂,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
朱喜庆,朱喜庆,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
朱声绂,朱声绂,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
朱天心,朱天心,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
朱守一,朱守一,author,"#B4B4B4",320,2450,0.04853,3,0.507484,0.532037,0
朱斯煌,朱斯煌,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
朱本源,朱本源,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
朱洁夫,朱洁夫,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
朱碧波,朱碧波,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
朱福建,朱福建,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
朱綘,朱綘,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
朱绛,朱绛,author,"#B4B4B4",911,2534,0.295627,2,0.565492,0.615815,5214.93096
朱鸣冈,朱鸣冈,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
李一荣,李一荣,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
李一雯,李一雯,author,"#B4B4B4",911,2534,0.295627,2,0.565492,0.615815,5214.93096
李之显,李之显,author,"#B4B4B4",532,2102,0.207383,2,0.536269,0.567633,0
李仁柳,李仁柳,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
李伯森,李伯森,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
李俊谟,李俊谟,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
李克佐,李克佐,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
李剑华,李剑华,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
李定中,李定中,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
李巖,李巖,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
李幕白,李幕白,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
李康民,李康民,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
李微尘,李微尘,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
李怀仁,李怀仁,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
李恭宇,李恭宇,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
李惠林,李惠林,author,"#B4B4B4",409,2962,0.110141,2,0.527424,0.551996,0
李慕曰,李慕曰,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
李振周,李振周,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
李文奎,李文奎,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
李文平,李文平,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
李昂季叶夫,李昂季叶夫,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
李显承,李显承,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
李晓岚,李晓岚,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
李木子,李木子,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
李殷民,李殷民,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
李烛尘,李烛尘,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
李理黄,李理黄,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
李瑜,李瑜,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
李瑶,李瑶,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
李璜,李璜,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
李盛,李盛,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
李紫翔,李紫翔,author,"#B4B4B4",634,1241,0.238041,2,0.543833,0.5806,1337.033722
李纯青,李纯青,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
李铁民,李铁民,author,"#B4B4B4",371,966,0.105897,2,0.52475,0.547165,0
李韵斯,李韵斯,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
杜明,杜明,author,"#B4B4B4",532,2102,0.207383,2,0.536269,0.567633,0
杞人,杞人,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
杨不平,杨不平,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
杨伯常,杨伯常,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
杨作英,杨作英,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
杨光时,杨光时,author,"#B4B4B4",1260,2384,0.751232,2,0.595368,0.660183,10767.091775
杨六章,杨六章,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
杨同芳,杨同芳,author,"#B4B4B4",970,1998,0.590809,3,0.561296,0.618612,51359.95822
杨奚水,杨奚水,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
杨庆堃,杨庆堃,author,"#B4B4B4",758,6640,0.577693,3,0.544812,0.59166,0
杨惠康,杨惠康,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
杨时雨,杨时雨,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
杨明洁,杨明洁,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
杨深,杨深,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
杨绛,杨绛,author,"#B4B4B4",758,2662,0.577693,3,0.544812,0.59166,0
杨羽震,杨羽震,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
杨育才,杨育才,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
杨采夫,杨采夫,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
林丽,林丽,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
林之英,林之英,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
林冬,林冬,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
林国健,林国健,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
林子木,林子木,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
林安鹏,林安鹏,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
林峰,林峰,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
林枫,林枫,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
林楚,林楚,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
林菁,林菁,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
林迈可,林迈可,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
树之,树之,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
栗寄沧,栗寄沧,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
根室,根室,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
梁华仪,梁华仪,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
梁实秋,梁实秋,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
梁马,梁马,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
梅友仁,梅友仁,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
梅碧华,梅碧华,author,"#B4B4B4",634,1241,0.238041,2,0.543833,0.5806,1337.033722
梦飞,梦飞,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
欧文,欧文,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
欧石,欧石,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
欧阳澄,欧阳澄,author,"#B4B4B4",86,306,0.006091,3,0.429554,0.452623,0
欧阳牧堂,欧阳牧堂,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
殷怀远,殷怀远,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
毛一心,毛一心,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
水建彤,水建彤,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
江帆,江帆,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
江恒源,江恒源,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
汪叔棣,汪叔棣,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
汪竹一,汪竹一,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
汪静远,汪静远,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
沈从文,沈从文,author,"#B4B4B4",265,468,0.073947,2,0.517432,0.533689,3714.836847
沈光沛,沈光沛,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
沈志廉,沈志廉,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
沈新民,沈新民,author,"#B4B4B4",320,2450,0.04853,3,0.507484,0.532037,0
沈炼之,沈炼之,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
沈犁,沈犁,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
沈衡若,沈衡若,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
沙汀,沙汀,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
洪泽,洪泽,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
洪潮,洪潮,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
派拉图夫,派拉图夫,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
流金,流金,author,"#B4B4B4",971,3303,0.302167,2,0.570413,0.623443,7914.556722
浪天,浪天,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
涑之,涑之,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
淮阴父老,淮阴父老,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
淳风,淳风,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
温典光,温典光,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
漠南,漠南,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
漾兮,漾兮,author,"#B4B4B4",632,1232,0.229574,2,0.543683,0.580346,1859.48793
潘国宝,潘国宝,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
潘大悲,潘大悲,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
潘子明,潘子明,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
潘家濂,潘家濂,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
潘朗,潘朗,author,"#B4B4B4",371,966,0.105897,2,0.52475,0.547165,0
潮局,潮局,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
濮阳星,濮阳星,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
炎德,炎德,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
烈风,烈风,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
焦煤,焦煤,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
爱莲,爱莲,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
牛奉先,牛奉先,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
牛斤两,牛斤两,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
王伯康,王伯康,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
王兆和,王兆和,author,"#B4B4B4",758,7962,0.577693,3,0.544812,0.59166,0
王克浪,王克浪,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王兰,王兰,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
王可平,王可平,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
王品仪,王品仪,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
王壁岑,王壁岑,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
王士倬,王士倬,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王士章,王士章,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
王士蓉,王士蓉,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
王多幹,王多幹,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王威,王威,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王庆全,王庆全,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
王庆源,王庆源,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王庚,王庚,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王念昆,王念昆,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
王愼甫,王愼甫,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王慕蕴,王慕蕴,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
王执中,王执中,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王春芳,王春芳,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王树尧,王树尧,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王楚生,王楚生,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王正光,王正光,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王正礼,王正礼,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王水,王水,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王泽农,王泽农,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王济昌,王济昌,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
王济道,王济道,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
王潜庵,王潜庵,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王璧岑,王璧岑,author,"#B4B4B4",859,1521,0.59912,2,0.561296,0.609204,2247.078084
王益之,王益之,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
王秋逸,王秋逸,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
王章麟,王章麟,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
王絜非,王絜非,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王统照,王统照,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
王绳祖,王绳祖,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
王舜桑,王舜桑,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
王造时,王造时,author,"#B4B4B4",556,1107,0.211806,2,0.53803,0.570684,772.469794
王醒觉,王醒觉,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
王韵霞,王韵霞,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
王鲁之,王鲁之,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
甘笑,甘笑,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
甫堡,甫堡,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
田心源,田心源,author,"#B4B4B4",758,3990,0.577693,3,0.544812,0.59166,0
田绍禹,田绍禹,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
田菊安,田菊安,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
申公,申公,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
白云,白云,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
白居易,白居易,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
白无垢,白无垢,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
白朗,白朗,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
白木,白木,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
白湜,白湜,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
白里奚,白里奚,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
皇甫梦觉,皇甫梦觉,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
皇甫炎,皇甫炎,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
益成,益成,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
盛天,盛天,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
石熙文,石熙文,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
石燕,石燕,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
石磊,石磊,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
石若望,石若望,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
祝____,祝____,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
秋水,秋水,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
秦军,秦军,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
秦澄,秦澄,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
秦镜清,秦镜清,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
程伫,程伫,author,"#B4B4B4",320,2450,0.04853,3,0.507484,0.532037,0
程紫明,程紫明,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
稼人,稼人,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
穆堂,穆堂,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
穆木天,穆木天,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
立熹,立熹,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
章元善,章元善,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
章平,章平,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
章幸之,章幸之,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
章洛平,章洛平,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
童伐异,童伐异,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
童秀,童秀,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
端木正,端木正,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
範绮石,範绮石,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
米兰民,米兰民,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
粟寄沧,粟寄沧,author,"#B4B4B4",371,1013,0.099243,2,0.52475,0.547165,5907.565891
粱漱溟,粱漱溟,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
纪北,纪北,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
细流,细流,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
维洛夫,维洛夫,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
罗名军,罗名军,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
罗味莘,罗味莘,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
罗明佑,罗明佑,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
罗特,罗特,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
群生,群生,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
翁之镛,翁之镛,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
翁锡益,翁锡益,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
