Id,Label,type,type2,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,color
Hugh，D.,Hugh，D.,author,author,0,1,1,0,1,1,0.002833,6,0.231141,0.239312,0,"#B4B4B4"
Ivanov，K.,Ivanov，K.,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
Karra，V.,Karra，V.,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
Kenneth_Wood,Kenneth_Wood,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
Leonards，C.,Leonards，C.,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
Losio_Kodzada,Losio_Kodzada,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
Lyon，J.,Lyon，J.,author,author,0,2,2,0,2,2,0.00463,6,0.231213,0.239537,5.106813,"#B4B4B4"
M.R.,M.R.,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
Mark_Gayn,Mark_Gayn,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
Martin，K.,Martin，K.,author,author,0,2,2,0,2,2,0.00463,6,0.231213,0.239537,5.106813,"#B4B4B4"
Maxwell_S._Stewart,Maxwell_S._Stewart,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
Michael_Straight,Michael_Straight,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
N.K.,N.K.,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
Roth，A.,Roth，A.,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
Russell，B.,Russell，B.,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
S.Y.,S.Y.,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
S._D,S._D,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
SY,SY,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
Schlesinger，A.M.,Schlesinger，A.M.,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
Schoyer，B.P.,Schoyer，B.P.,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
Sternberg，F.,Sternberg，F.,author,author,0,1,1,0,1,1,0.002833,6,0.231141,0.239312,0,"#B4B4B4"
Toynbee，A.F.,Toynbee，A.F.,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
V.Z,V.Z,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
Victor_Perlo,Victor_Perlo,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
William_W._Lockwood,William_W._Lockwood,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
William_Winter,William_Winter,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
Winkle，H.,Winkle，H.,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
Worso_Chua,Worso_Chua,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
Yao，M.P.,Yao，M.P.,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
Yougn，E.P.,Yougn，E.P.,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
Zinder，H.,Zinder，H.,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
一个敎授,一个敎授,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
一山,一山,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
一江,一江,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
一真,一真,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
一续,一续,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
一贯,一贯,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
丁二,丁二,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
丁克山,丁克山,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
丁尊,丁尊,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
丁日,丁日,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
丁求眞,丁求眞,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
丁治安,丁治安,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
丁溪阳,丁溪阳,author,author,0,2,2,0,2,2,0.028088,6,0.273233,0.292789,10011.654806,"#B4B4B4"
丁静芝,丁静芝,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
万×,万×,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
三弟,三弟,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
上官芳,上官芳,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
不平,不平,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
世贤,世贤,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
丘克辉,丘克辉,author,author,0,1,1,0,2,2,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
丘羚,丘羚,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
业同,业同,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
东旭,东旭,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
东阳,东阳,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
严中平,严中平,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
严思,严思,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
严经文,严经文,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
中杜,中杜,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
丹华,丹华,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
为之,为之,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
主流,主流,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
乃德,乃德,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
之万,之万,author,author,0,1,1,0,1,1,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
之之,之之,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
之良,之良,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
之芬,之芬,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
乌加,乌加,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
乌门,乌门,author,author,0,1,1,0,4,4,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
乐希,乐希,author,author,0,1,1,0,1,1,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
乐知先,乐知先,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
乔山,乔山,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
乔本,乔本,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
习人,习人,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
乡少,乡少,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
于彦威,于彦威,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
于文,于文,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
云仙,云仙,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
云峰,云峰,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
云庸,云庸,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
亚们,亚们,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
亚历山大洛娃,亚历山大洛娃,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
亚天__,亚天__,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
亚尔撲提（Gordon_W._Allport）,亚尔撲提（Gordon_W._Allport）,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
亚查,亚查,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
亦人,亦人,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
亦飞,亦飞,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
从心,从心,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
以华,以华,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
仲云,仲云,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
仲臬,仲臬,author,author,0,1,1,0,1,1,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
仲鲁,仲鲁,author,author,0,2,2,0,2,2,0.02447,6,0.270167,0.287597,8786.099799,"#B4B4B4"
任儒一,任儒一,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
任尚星,任尚星,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
任平,任平,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
任弼时,任弼时,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
任自涛,任自涛,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
伊平,伊平,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
伊林,伊林,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
伍人,伍人,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
伍啓明,伍啓明,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
伍奎,伍奎,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
伏洛恰叶夫斯基,伏洛恰叶夫斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
伏蒂也娃,伏蒂也娃,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
伐夏夫斯基,伐夏夫斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
伯恺,伯恺,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
伯骆,伯骆,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
似彭,似彭,author,author,0,1,1,0,1,1,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
似潜,似潜,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
伽赐,伽赐,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
佑黄,佑黄,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
何仪,何仪,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
何伟成,何伟成,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
何国樑,何国樑,author,author,0,1,1,0,1,1,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
何安民,何安民,author,author,0,1,1,0,1,1,0.002833,6,0.231141,0.239312,0,"#B4B4B4"
何家仁,何家仁,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
何少逸,何少逸,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
何慕荣,何慕荣,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
何敏,何敏,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
何泛,何泛,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
何清山,何清山,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
何炜,何炜,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
何爱芬,何爱芬,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
何爲,何爲,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
何畏之,何畏之,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
何荷,何荷,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
何豪,何豪,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
何锺斌,何锺斌,author,author,0,1,1,0,1,1,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
余介邦,余介邦,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
余原,余原,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
余友才,余友才,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
余友直,余友直,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
余宁旺,余宁旺,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
余思文,余思文,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
余望白,余望白,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
余杜百,余杜百,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
余鑫年,余鑫年,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
佛拉许昂,佛拉许昂,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
侯国聪,侯国聪,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
侯庭督,侯庭督,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
侯玉文,侯玉文,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
俊德,俊德,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
俞元程,俞元程,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
倍原,倍原,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
健民,健民,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
健飞,健飞,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
傅理门,傅理门,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
元君,元君,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
兆东,兆东,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
先耀,先耀,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
光·谟,光·谟,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
光天,光天,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
光夫,光夫,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
克明,克明,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
克莱登,克莱登,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
克萍,克萍,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
全一毛,全一毛,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
公刘,公刘,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
公羽,公羽,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
其亮,其亮,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
兹洛平,兹洛平,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
再明,再明,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
再珠,再珠,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
冬冬,冬冬,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
冯一民,冯一民,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
冯启康,冯启康,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
冯善基,冯善基,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
冯宦,冯宦,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
冯宽,冯宽,author,author,0,2,2,0,2,2,0.028798,6,0.27237,0.292524,5750.501219,"#B4B4B4"
冯宾符,冯宾符,author,author,0,1,1,0,1,1,0.002833,6,0.231141,0.239312,0,"#B4B4B4"
冯屏,冯屏,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
冯法禩,冯法禩,author,author,0,2,2,0,2,2,0.00463,6,0.231213,0.239537,5.106813,"#B4B4B4"
冯秀凡,冯秀凡,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
冯静甫,冯静甫,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
冰川,冰川,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
况自,况自,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
冷娟,冷娟,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
冷波,冷波,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
冷荻,冷荻,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
凌之上,凌之上,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
凌修,凌修,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
凌冰,凌冰,author,author,0,2,2,0,2,2,0.010595,6,0.258254,0.266255,1302.173979,"#B4B4B4"
凌雪,凌雪,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
凡人,凡人,author,author,0,1,1,0,1,1,0.002833,6,0.231141,0.239312,0,"#B4B4B4"
凯德洛夫,凯德洛夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
划大中,划大中,author,author,0,1,1,0,1,1,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
刘世海,刘世海,author,author,0,1,1,0,1,1,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
刘中定,刘中定,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘仁福,刘仁福,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
刘令琛,刘令琛,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘以德,刘以德,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
刘伯承,刘伯承,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
刘佐华,刘佐华,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘兼农,刘兼农,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘厚菴,刘厚菴,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘培仁,刘培仁,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘学濬,刘学濬,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘宝荣,刘宝荣,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
刘少奇,刘少奇,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
刘广云,刘广云,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘弄潮,刘弄潮,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
刘徵麟,刘徵麟,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘志钧,刘志钧,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘慰民,刘慰民,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘承厚,刘承厚,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘文礼,刘文礼,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
刘昉,刘昉,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
刘正民,刘正民,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘润田,刘润田,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘源,刘源,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘潜,刘潜,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
刘煌,刘煌,author,author,0,1,1,0,1,1,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
刘答中,刘答中,author,author,0,1,1,0,1,1,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
刘良模,刘良模,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
刘芳华,刘芳华,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
刘郝稼,刘郝稼,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘静文,刘静文,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
则盛,则盛,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
别廖兹柯,别廖兹柯,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
剑夫,剑夫,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
励刚,励刚,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
劳泰斯,劳泰斯,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
勃侣明,勃侣明,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
勃莱曼,勃莱曼,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
勃蓝靳布尔斯基,勃蓝靳布尔斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
勉之,勉之,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
勋勋,勋勋,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
匀浓,匀浓,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
包安,包安,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
包庆生,包庆生,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
包达三,包达三,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
北民,北民,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
北淑,北淑,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
北远,北远,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
北隅,北隅,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
华人,华人,author,author,0,1,1,0,1,1,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
华嘉,华嘉,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
华岳高,华岳高,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
华廉,华廉,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
华文玲,华文玲,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
华新,华新,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
华朵林娜,华朵林娜,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
华萍,华萍,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
华逊,华逊,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
单于越,单于越,author,author,0,1,1,0,1,1,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
单复,单复,author,author,0,1,1,0,1,1,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
南英,南英,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
南进,南进,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
南青,南青,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
卜乙之,卜乙之,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
