"Id","Label","type"
"闻一多 (n)","闻一多","notion"
"十五 (n)","十五","notion"
"国民会议 (n)","国民会议","notion"
"想到 (n)","想到","notion"
"殉难 (n)","殉难","notion"
"邓演达 (n)","邓演达","notion"
"台北 (n)","台北","notion"
"抗着 (n)","抗着","notion"
"挣扎 (n)","挣扎","notion"
"症结所在 (n)","症结所在","notion"
"苦闷 (n)","苦闷","notion"
"公道话 (n)","公道话","notion"
"纪实 (n)","纪实","notion"
"西北 (n)","西北","notion"
"从王 (n)","从王","notion"
"候选人 (n)","候选人","notion"
"卓然 (n)","卓然","notion"
"一步 (n)","一步","notion"
"主流 (n)","主流","notion"
"去职 (n)","去职","notion"
"放松 (n)","放松","notion"
"核心 (n)","核心","notion"
"解决不了 (n)","解决不了","notion"
"说明 (n)","说明","notion"
"迈进 (n)","迈进","notion"
"逆波 (n)","逆波","notion"
"窒息 (n)","窒息","notion"
"中国民主促进会 (n)","中国民主促进会","notion"
"之七 (n)","之七","notion"
"之五 (n)","之五","notion"
"之八 (n)","之八","notion"
"之六 (n)","之六","notion"
"五种 (n)","五种","notion"
"建议书 (n)","建议书","notion"
"民主自由 (n)","民主自由","notion"
"法治 (n)","法治","notion"
"四项 (n)","四项","notion"
"天下太平 (n)","天下太平","notion"
"实行 (n)","实行","notion"
"早已 (n)","早已","notion"
"诺言 (n)","诺言","notion"
"胜境 (n)","胜境","notion"
"一幕 (n)","一幕","notion"
"事实 (n)","事实","notion"
"协商 (n)","协商","notion"
"看看 (n)","看看","notion"
"幻想 (n)","幻想","notion"
"权利 (n)","权利","notion"
"应即 (n)","应即","notion"
"分赃 (n)","分赃","notion"
"掉包 (n)","掉包","notion"
"搏斗 (n)","搏斗","notion"
"爱国主义者 (n)","爱国主义者","notion"
"东江 (n)","东江","notion"
"小鬼 (n)","小鬼","notion"
"广东 (n)","广东","notion"
"故事 (n)","故事","notion"
"剩余物资 (n)","剩余物资","notion"
"事变 (n)","事变","notion"
"伊宁 (n)","伊宁","notion"
"新疆 (n)","新疆","notion"
"再来 (n)","再来","notion"
"发行 (n)","发行","notion"
"困难 (n)","困难","notion"
"奇迹 (n)","奇迹","notion"
"推广 (n)","推广","notion"
"这么 (n)","这么","notion"
"复去 (n)","复去","notion"
"机来 (n)","机来","notion"
"美灵 (n)","美灵","notion"
"忆费巩 (n)","忆费巩","notion"
"代劳 (n)","代劳","notion"
"何独 (n)","何独","notion"
"佛朗哥 (n)","佛朗哥","notion"
"外人 (n)","外人","notion"
"桂林 (n)","桂林","notion"
"海关 (n)","海关","notion"
"管理权 (n)","管理权","notion"
"米价 (n)","米价","notion"
"纵容 (n)","纵容","notion"
"义愤 (n)","义愤","notion"
"何在 (n)","何在","notion"
"天津 (n)","天津","notion"
"第二次 (n)","第二次","notion"
"一章 (n)","一章","notion"
"三片 (n)","三片","notion"
"下面 (n)","下面","notion"
"打算 (n)","打算","notion"
"水鸟 (n)","水鸟","notion"
"申诉 (n)","申诉","notion"
"老人 (n)","老人","notion"
"重压 (n)","重压","notion"
"铺子 (n)","铺子","notion"
"作者 (n)","作者","notion"
"创刊号 (n)","创刊号","notion"
"安平 (n)","安平","notion"
"编者 (n)","编者","notion"
"一把 (n)","一把","notion"
"停运 (n)","停运","notion"
"八则 (n)","八则","notion"
"剑剌进 (n)","剑剌进","notion"
"好像 (n)","好像","notion"
"满江红 (n)","满江红","notion"
"笑里藏刀 (n)","笑里藏刀","notion"
"一号 (n)","一号","notion"
"半月刊 (n)","半月刊","notion"
"压林 (n)","压林","notion"
"尼铭康 (n)","尼铭康","notion"
"战门 (n)","战门","notion"
"牧合译 (n)","牧合译","notion"
"而是 (n)","而是","notion"
"自夸 (n)","自夸","notion"
"邱吉 (n)","邱吉","notion"
"安徽省 (n)","安徽省","notion"
"长沙 (n)","长沙","notion"
"人文科学 (n)","人文科学","notion"
"观点 (n)","观点","notion"
"京沪 (n)","京沪","notion"
"基础 (n)","基础","notion"
"纲领 (n)","纲领","notion"
"观感 (n)","观感","notion"
"市场 (n)","市场","notion"
"平时 (n)","平时","notion"
"必定 (n)","必定","notion"
"抉择 (n)","抉择","notion"
"要变 (n)","要变","notion"
"迷梦 (n)","迷梦","notion"
"骗局 (n)","骗局","notion"
"中共 (n)","中共","notion"
"喜欢 (n)","喜欢","notion"
"张家口 (n)","张家口","notion"
"民主选举 (n)","民主选举","notion"
"太湖 (n)","太湖","notion"
"官儿 (n)","官儿","notion"
"法统 (n)","法统","notion"
"湖匪 (n)","湖匪","notion"
"严重 (n)","严重","notion"
"中美合作 (n)","中美合作","notion"
"仍然 (n)","仍然","notion"
"形势 (n)","形势","notion"
"战役 (n)","战役","notion"
"文告 (n)","文告","notion"
"迷雾 (n)","迷雾","notion"
"风向 (n)","风向","notion"
"坚定 (n)","坚定","notion"
"开学 (n)","开学","notion"
"方针 (n)","方针","notion"
"服务 (n)","服务","notion"
"照顾 (n)","照顾","notion"
"确定 (n)","确定","notion"
"星海 (n)","星海","notion"
"记洗 (n)","记洗","notion"
"名画 (n)","名画","notion"
"悼征军 (n)","悼征军","notion"
"放歌 (n)","放歌","notion"
"滋味 (n)","滋味","notion"
"黄鱼 (n)","黄鱼","notion"
"议会 (n)","议会","notion"
"南昌 (n)","南昌","notion"
"庐山真面目 (n)","庐山真面目","notion"
"江西 (n)","江西","notion"
"近事 (n)","近事","notion"
"大党 (n)","大党","notion"
"业务 (n)","业务","notion"
"乱世 (n)","乱世","notion"
"动员 (n)","动员","notion"
"变端 (n)","变端","notion"
"咀嚼 (n)","咀嚼","notion"
"土地 (n)","土地","notion"
"意外 (n)","意外","notion"
"抛锚 (n)","抛锚","notion"
"提出 (n)","提出","notion"
"教学相长 (n)","教学相长","notion"
"最须 (n)","最须","notion"
"江苏 (n)","江苏","notion"
"江苏省 (n)","江苏省","notion"
"片段 (n)","片段","notion"
"精神食粮 (n)","精神食粮","notion"
"诊疗 (n)","诊疗","notion"
"读书 (n)","读书","notion"
"财务 (n)","财务","notion"
"途中 (n)","途中","notion"
"通益 (n)","通益","notion"
"重典 (n)","重典","notion"
"不堪回首 (n)","不堪回首","notion"
"从锡 (n)","从锡","notion"
"和亲 (n)","和亲","notion"
"往事 (n)","往事","notion"
"茶壶 (n)","茶壶","notion"
"选举票 (n)","选举票","notion"
"错字 (n)","错字","notion"
"胎动 (n)","胎动","notion"
"交通 (n)","交通","notion"
"车上 (n)","车上","notion"
"国际贸易 (n)","国际贸易","notion"
"外汇 (n)","外汇","notion"
"对外贸易 (n)","对外贸易","notion"
"承认 (n)","承认","notion"
"范登堡 (n)","范登堡","notion"
"表示 (n)","表示","notion"
"下去 (n)","下去","notion"
"深入 (n)","深入","notion"
"长期 (n)","长期","notion"
"二中全会 (n)","二中全会","notion"
"党专政 (n)","党专政","notion"
"呼籲 (n)","呼籲","notion"
"存亡 (n)","存亡","notion"
"差矣 (n)","差矣","notion"
"战是 (n)","战是","notion"
"护宪 (n)","护宪","notion"
"放弃 (n)","放弃","notion"
"此举 (n)","此举","notion"
"申报 (n)","申报","notion"
"苛责 (n)","苛责","notion"
"讲些 (n)","讲些","notion"
"进一解 (n)","进一解","notion"
"莫忘 (n)","莫忘","notion"
"用不着 (n)","用不着","notion"
"五年 (n)","五年","notion"
"好转 (n)","好转","notion"
"客观 (n)","客观","notion"
"成败 (n)","成败","notion"
"眼光 (n)","眼光","notion"
"羊枣 (n)","羊枣","notion"
"见到 (n)","见到","notion"
"郁达夫 (n)","郁达夫","notion"
"多瑙河 (n)","多瑙河","notion"
"欣慰 (n)","欣慰","notion"
"警告 (n)","警告","notion"
"荷兰 (n)","荷兰","notion"
"和而不同 (n)","和而不同","notion"
"商人 (n)","商人","notion"
"两点 (n)","两点","notion"
"实况 (n)","实况","notion"
"浦建 (n)","浦建","notion"
"索迷离 (n)","索迷离","notion"
"镜子 (n)","镜子","notion"
"感觉 (n)","感觉","notion"
"民乱 (n)","民乱","notion"
"统治 (n)","统治","notion"
"春日 (n)","春日","notion"
"漫忆 (n)","漫忆","notion"
"国际舆论 (n)","国际舆论","notion"
"收到 (n)","收到","notion"
"来信 (n)","来信","notion"
"嘲笑 (n)","嘲笑","notion"
"假中杂 (n)","假中杂","notion"
"助长 (n)","助长","notion"
"势力 (n)","势力","notion"
"无法无天 (n)","无法无天","notion"
"析疑 (n)","析疑","notion"
"民主作风 (n)","民主作风","notion"
"项城 (n)","项城","notion"
"启蒙运动 (n)","启蒙运动","notion"
"求生 (n)","求生","notion"
"求胜 (n)","求胜","notion"
"举行 (n)","举行","notion"
"愉快 (n)","愉快","notion"
"气氛 (n)","气氛","notion"
"祝胜 (n)","祝胜","notion"
"危险期 (n)","危险期","notion"
"境地 (n)","境地","notion"
"尽光 (n)","尽光","notion"
"拿出 (n)","拿出","notion"
"智慧 (n)","智慧","notion"
"气力 (n)","气力","notion"
"注视 (n)","注视","notion"
"现在 (n)","现在","notion"
"睁开眼睛 (n)","睁开眼睛","notion"
"花枪 (n)","花枪","notion"
"路数 (n)","路数","notion"
"身上 (n)","身上","notion"
"隔离 (n)","隔离","notion"
"复杂 (n)","复杂","notion"
"贷案 (n)","贷案","notion"
"见面 (n)","见面","notion"
"疯人 (n)","疯人","notion"
"如是 (n)","如是","notion"
"老太婆 (n)","老太婆","notion"
"订约 (n)","订约","notion"
"沙龙 (n)","沙龙","notion"
"患难 (n)","患难","notion"
"自强 (n)","自强","notion"
"万里 (n)","万里","notion"
"出发 (n)","出发","notion"
"小城 (n)","小城","notion"
"山国 (n)","山国","notion"
"征兵 (n)","征兵","notion"
"惨闻 (n)","惨闻","notion"
"江南 (n)","江南","notion"
"晴雨 (n)","晴雨","notion"
"风云 (n)","风云","notion"
"春风 (n)","春风","notion"
"绿野 (n)","绿野","notion"
"爱好者 (n)","爱好者","notion"
"广播电台 (n)","广播电台","notion"
"通讯社 (n)","通讯社","notion"
"台胞 (n)","台胞","notion"
"否决权 (n)","否决权","notion"
"意义 (n)","意义","notion"
"自动 (n)","自动","notion"
"鞑虏 (n)","鞑虏","notion"
"驱逐 (n)","驱逐","notion"
"戏剧节 (n)","戏剧节","notion"
"算账 (n)","算账","notion"
"提醒 (n)","提醒","notion"
"环境 (n)","环境","notion"
"脚踏实地 (n)","脚踏实地","notion"
"互惠 (n)","互惠","notion"
"克利 (n)","克利","notion"
"危局 (n)","危局","notion"
"夫人 (n)","夫人","notion"
"浦斯 (n)","浦斯","notion"
"继承 (n)","继承","notion"
"美商 (n)","美商","notion"
"承德 (n)","承德","notion"
"浪费 (n)","浪费","notion"
"RAYON (n)","RAYON","notion"
"休刊 (n)","休刊","notion"
"周报 (n)","周报","notion"
"警察 (n)","警察","notion"
"拘禁 (n)","拘禁","notion"
"止步 (n)","止步","notion"
"反动派 (n)","反动派","notion"
"二一○ (n)","二一○","notion"
"受伤 (n)","受伤","notion"
"李公朴 (n)","李公朴","notion"
"较场口 (n)","较场口","notion"
"桂东 (n)","桂东","notion"
"榨干 (n)","榨干","notion"
"血汗 (n)","血汗","notion"
"高利贷 (n)","高利贷","notion"
"记郭 (n)","记郭","notion"
"纸老虎 (n)","纸老虎","notion"
"法案 (n)","法案","notion"
"暴虐 (n)","暴虐","notion"
"欺骗 (n)","欺骗","notion"
"以防 (n)","以防","notion"
"流毒 (n)","流毒","notion"
"速捕 (n)","速捕","notion"
"倾销 (n)","倾销","notion"
"恶果 (n)","恶果","notion"
"现阶段 (n)","现阶段","notion"
"美货 (n)","美货","notion"
"出路 (n)","出路","notion"
"商约 (n)","商约","notion"
"大势 (n)","大势","notion"
"工商业 (n)","工商业","notion"
"工商界 (n)","工商界","notion"
"平等 (n)","平等","notion"
"新版 (n)","新版","notion"
"条约 (n)","条约","notion"
"美新 (n)","美新","notion"
"评中 (n)","评中","notion"
"调查 (n)","调查","notion"
"货币 (n)","货币","notion"
"专制 (n)","专制","notion"
"答客 (n)","答客","notion"
"义大利 (n)","义大利","notion"
"判决书 (n)","判决书","notion"
"和约 (n)","和约","notion"
"希腊 (n)","希腊","notion"
"斯大林 (n)","斯大林","notion"
"海峡 (n)","海峡","notion"
"答覆 (n)","答覆","notion"
"美南 (n)","美南","notion"
"联合国大会 (n)","联合国大会","notion"
"剔亮 (n)","剔亮","notion"
"眼睛 (n)","眼睛","notion"
"宿县 (n)","宿县","notion"
"惨痛 (n)","惨痛","notion"
"怎么 (n)","怎么","notion"
"知道 (n)","知道","notion"
"中山公园 (n)","中山公园","notion"
"几本 (n)","几本","notion"
"宣扬 (n)","宣扬","notion"
"小册子 (n)","小册子","notion"
"一九三八年 (n)","一九三八年","notion"
"小说 (n)","小说","notion"
"山野 (n)","山野","notion"
"断片 (n)","断片","notion"
"时间 (n)","时间","notion"
"行记 (n)","行记","notion"
"好战 (n)","好战","notion"
"五四时代 (n)","五四时代","notion"
"圈外 (n)","圈外","notion"
"被弃 (n)","被弃","notion"
"心声 (n)","心声","notion"
"关头 (n)","关头","notion"
"工作者 (n)","工作者","notion"
"换汤不换药 (n)","换汤不换药","notion"
"新形势下 (n)","新形势下","notion"
"社会观 (n)","社会观","notion"
"征人怨 (n)","征人怨","notion"
"言寄美旅 (n)","言寄美旅","notion"
"初次 (n)","初次","notion"
"取消 (n)","取消","notion"
"国定 (n)","国定","notion"
"掺杂 (n)","掺杂","notion"
"教科书 (n)","教科书","notion"
"彷徨 (n)","彷徨","notion"
"遭受 (n)","遭受","notion"
"风暴 (n)","风暴","notion"
"敌人 (n)","敌人","notion"
"看做 (n)","看做","notion"
"宋教仁 (n)","宋教仁","notion"
"民初 (n)","民初","notion"
"温故知新 (n)","温故知新","notion"
"被剌案 (n)","被剌案","notion"
"无耻 (n)","无耻","notion"
"渊源 (n)","渊源","notion"
"书法 (n)","书法","notion"
"几句 (n)","几句","notion"
"来挽 (n)","来挽","notion"
"答丐 (n)","答丐","notion"
"道理 (n)","道理","notion"
"叶挺 (n)","叶挺","notion"
"爸爸 (n)","爸爸","notion"
"第一号 (n)","第一号","notion"
"蜕变 (n)","蜕变","notion"
"八天 (n)","八天","notion"
"现势 (n)","现势","notion"
"寒夜 (n)","寒夜","notion"
"三强 (n)","三强","notion"
"协定 (n)","协定","notion"
"实践 (n)","实践","notion"
"履行 (n)","履行","notion"
"感情 (n)","感情","notion"
"把握 (n)","把握","notion"
"理智 (n)","理智","notion"
"终结 (n)","终结","notion"
"规律 (n)","规律","notion"
"谎话 (n)","谎话","notion"
"重选 (n)","重选","notion"
"挑拨 (n)","挑拨","notion"
"本月 (n)","本月","notion"
"不了 (n)","不了","notion"
"封闭 (n)","封闭","notion"
"军粮 (n)","军粮","notion"
"龙岸 (n)","龙岸","notion"
"冯承钧 (n)","冯承钧","notion"
"不法 (n)","不法","notion"
"带枪 (n)","带枪","notion"
"横行 (n)","横行","notion"
"三轮 (n)","三轮","notion"
"从达 (n)","从达","notion"
"国体 (n)","国体","notion"
"剷除 (n)","剷除","notion"
"家庭 (n)","家庭","notion"
"一多 (n)","一多","notion"
"兼为 (n)","兼为","notion"
"十五天 (n)","十五天","notion"
"张表方 (n)","张表方","notion"
"慰问信 (n)","慰问信","notion"
"打手 (n)","打手","notion"
"拖延 (n)","拖延","notion"
"文化界 (n)","文化界","notion"
"暗杀 (n)","暗杀","notion"
"暴死 (n)","暴死","notion"
"杀戮 (n)","杀戮","notion"
"浙道 (n)","浙道","notion"
"父子 (n)","父子","notion"
"真空 (n)","真空","notion"
"绞死 (n)","绞死","notion"
"释放 (n)","释放","notion"
"集中营 (n)","集中营","notion"
"事情 (n)","事情","notion"
"天窗 (n)","天窗","notion"
"必然 (n)","必然","notion"
"贞节牌坊 (n)","贞节牌坊","notion"
"重见 (n)","重见","notion"
"悲哀 (n)","悲哀","notion"
"统治者 (n)","统治者","notion"
"一位 (n)","一位","notion"
"专题 (n)","专题","notion"
"会长 (n)","会长","notion"
"充实 (n)","充实","notion"
"导师 (n)","导师","notion"
"工友 (n)","工友","notion"
"自我 (n)","自我","notion"
"补习班 (n)","补习班","notion"
"讲述 (n)","讲述","notion"
"读书会 (n)","读书会","notion"
"进修 (n)","进修","notion"
"短剧 (n)","短剧","notion"
"通俗 (n)","通俗","notion"
"中旬 (n)","中旬","notion"
"前记 (n)","前记","notion"
"变乱 (n)","变乱","notion"
"记略 (n)","记略","notion"
"十字架 (n)","十字架","notion"
"背着 (n)","背着","notion"
"人群 (n)","人群","notion"
"假使 (n)","假使","notion"
"动力 (n)","动力","notion"
"勇于 (n)","勇于","notion"
"化为 (n)","化为","notion"
"忏悔 (n)","忏悔","notion"
"忧郁 (n)","忧郁","notion"
"我是 (n)","我是","notion"
"执政者 (n)","执政者","notion"
"理解 (n)","理解","notion"
"交化 (n)","交化","notion"
"主权 (n)","主权","notion"
"侵略者 (n)","侵略者","notion"
"分子 (n)","分子","notion"
"包办 (n)","包办","notion"
"半殖民地 (n)","半殖民地","notion"
"名牌 (n)","名牌","notion"
"后能 (n)","后能","notion"
"户口 (n)","户口","notion"
"改选 (n)","改选","notion"
"政与 (n)","政与","notion"
"暴徒 (n)","暴徒","notion"
"检举 (n)","检举","notion"
"欧打 (n)","欧打","notion"
"浅近 (n)","浅近","notion"
"特质 (n)","特质","notion"
"睦谊 (n)","睦谊","notion"
"编宪 (n)","编宪","notion"
"罪行 (n)","罪行","notion"
"脱离 (n)","脱离","notion"
"论争 (n)","论争","notion"
"铁蹄 (n)","铁蹄","notion"
"饥荒 (n)","饥荒","notion"
"李闻案 (n)","李闻案","notion"
"三民主义 (n)","三民主义","notion"
"中外 (n)","中外","notion"
"之久 (n)","之久","notion"
"侨胞 (n)","侨胞","notion"
"刊载 (n)","刊载","notion"
"十数年 (n)","十数年","notion"
"同看 (n)","同看","notion"
"大出 (n)","大出","notion"
"孟姜女 (n)","孟姜女","notion"
"寻夫 (n)","寻夫","notion"
"当地 (n)","当地","notion"
"当夜 (n)","当夜","notion"
"当局 (n)","当局","notion"
"所演 (n)","所演","notion"
